cust_id,총구매액,최대구매액,환불금액,주구매상품,주구매지점,내점일수,내점당구매건수,주말방문비율,구매주기
1580,7342150,1750000,,일용잡화,분당점,9,5.111111111111111,0.21739130434782608,27
1581,174245580,26818000,,가공식품,본  점,16,2.0625,0.06060606060606061,14
1582,575828400,180000000,580000.0,기타,영등포점,14,2.0,0.5714285714285714,11
1583,239000,150000,,가공식품,일산점,3,1.0,0.3333333333333333,36
1584,167101000,27654000,,화장품,부산본점,11,1.0,0.0,30
1585,4159750,1800000,,가공식품,본  점,1,7.0,0.0,0
1586,95293050,9990000,4139000.0,기타,분당점,29,3.3448275862068964,0.3711340206185567,11
1587,296781290,24772000,14216400.0,기타,본  점,51,3.3137254901960786,0.4437869822485207,7
1588,57518320,23100000,,농산물,본  점,10,5.0,0.3,18
1589,180452900,13824000,,기타,본  점,65,3.0923076923076924,0.25870646766169153,5
1590,4066620,4800000,4800000.0,가공식품,본  점,7,3.142857142857143,0.3181818181818182,41
1591,69903480,21125000,10395540.0,시티웨어,분당점,8,2.0,0.375,41
1592,79358500,18900000,,스포츠,본  점,12,3.5833333333333335,0.16279069767441862,28
1593,123478450,37050000,,기타,일산점,8,3.5,0.17857142857142858,40
1594,464407600,95376000,210771400.0,명품,부산본점,36,2.111111111111111,0.40789473684210525,9
1595,228000,30000,,가공식품,잠실점,1,20.0,0.0,0
1596,2750000,2750000,,화장품,영등포점,1,1.0,0.0,0
1597,108825060,52900000,52900000.0,기타,본  점,28,2.5357142857142856,0.28169014084507044,12
1598,16665000,3996000,,차/커피,본  점,8,6.875,0.9090909090909091,36
1599,291660,80300,,농산물,본  점,1,9.0,0.0,0
1600,174889230,24075000,400000.0,스포츠,일산점,30,2.4,0.2361111111111111,11
1601,244187060,38514000,42512000.0,농산물,영등포점,98,2.2857142857142856,0.3080357142857143,3
1602,795640,3430000,3430000.0,축산가공,분당점,2,6.0,0.9166666666666666,2
1603,74305600,44000000,44000000.0,디자이너,영등포점,9,1.0,0.0,34
1604,9601280,3158400,,가공식품,본  점,14,3.4285714285714284,0.4166666666666667,23
1605,84251000,7200000,2250000.0,기타,잠실점,101,2.376237623762376,0.22916666666666666,3
1606,74794500,18742500,,일용잡화,본  점,13,2.1538461538461537,0.8214285714285714,20
1607,235579800,16050000,19901000.0,기타,본  점,27,4.0,0.4444444444444444,12
1608,2126000,1876000,,화장품,일산점,2,1.0,0.0,22
1609,386984330,24192000,,시티웨어,일산점,56,2.3214285714285716,0.17692307692307693,6
1610,13757250,6440000,,건강식품,본  점,6,1.3333333333333333,0.25,50
1611,20096000,11000000,,남성정장,영등포점,2,1.0,0.0,84
1612,31794120,8250000,,기타,분당점,19,2.8947368421052633,0.16363636363636364,15
1613,199420520,39330000,53711200.0,아동,영등포점,22,4.090909090909091,0.2222222222222222,15
1614,29738000,16560000,,디자이너,잠실점,1,2.0,0.0,0
1615,189386400,36256000,158716600.0,디자이너,강남점,42,1.8333333333333333,0.19480519480519481,7
1616,288318250,45144000,21791400.0,디자이너,인천점,33,2.878787878787879,0.5684210526315789,10
1617,115026690,47385000,,수산품,본  점,13,2.6153846153846154,0.4117647058823529,24
1618,96221200,13000000,,골프,부산본점,44,1.2045454545454546,0.5094339622641509,8
1619,2377400,299000,,농산물,노원점,20,3.3,0.2727272727272727,9
1620,110435000,19608000,,시티웨어,포항점,23,1.7391304347826086,0.275,15
1621,461745050,51040000,46732400.0,디자이너,강남점,78,2.3076923076923075,0.3611111111111111,4
1622,114789800,21625000,14933000.0,캐주얼,인천점,23,3.0434782608695654,0.42857142857142855,5
1623,110731400,10680000,5560000.0,농산물,부산본점,40,2.875,0.4260869565217391,8
1624,25000000,25000000,,남성 캐주얼,영등포점,1,1.0,0.0,0
1625,3805000,2100000,,가공식품,분당점,2,1.5,0.6666666666666666,15
1626,1715219490,706629000,11423000.0,가공식품,본  점,162,2.425925925925926,0.37150127226463103,2
1627,111545700,12549600,,농산물,광주점,47,3.5531914893617023,0.3652694610778443,7
1628,319000,225000,,기타,대전점,1,3.0,0.0,0
1629,74558240,19008000,,기타,잠실점,34,2.5294117647058822,0.22093023255813954,9
1630,166591290,12720000,,기타,본  점,59,2.7966101694915255,0.15757575757575756,5
1631,124792470,50000000,,가공식품,본  점,45,3.1333333333333333,0.2765957446808511,6
1632,22008920,7250000,,시티웨어,본  점,7,2.2857142857142856,0.0625,39
1633,750000,750000,,섬유잡화,분당점,1,1.0,0.0,0
1634,1905360,618750,,가공식품,분당점,8,3.5,0.0,30
1635,115942200,23166000,23540000.0,기타,강남점,25,2.92,0.273972602739726,12
1636,52718200,27456000,7744000.0,시티웨어,분당점,8,1.875,0.13333333333333333,33
1637,214088300,28525000,30412000.0,스포츠,대전점,24,2.125,0.47058823529411764,13
1638,190553900,90200000,,기타,본  점,12,2.5833333333333335,0.4838709677419355,27
1639,126094650,34157500,111454750.0,가공식품,잠실점,58,2.103448275862069,0.36065573770491804,5
1640,3133200,2194200,,젓갈/반찬,본  점,2,3.5,0.0,5
1641,16305000,13800000,,건강식품,청량리점,3,1.0,0.6666666666666666,27
1642,29872150,1672500,,농산물,관악점,77,5.35064935064935,0.4538834951456311,4
1643,15704000,12805000,,시티웨어,잠실점,2,1.0,1.0,0
1644,116480,99840,,육류,잠실점,1,2.0,1.0,0
1645,341414450,163200000,5336000.0,기타,본  점,34,3.235294117647059,0.5818181818181818,10
1646,107124000,69740000,,아동,부산본점,5,1.4,0.5714285714285714,57
1647,312000,176000,,수산품,분당점,1,3.0,0.0,0
1648,65855130,13180000,11214000.0,기타,미아점,20,2.4,0.20833333333333334,15
1649,194500,193250,,육류,부산본점,1,2.0,0.0,0
1650,12283200,7429000,,기타,본  점,4,1.5,0.0,65
1651,7050000,3375000,,섬유잡화,안양점,3,2.0,0.0,56
1652,9064850,1320000,,가공식품,본  점,31,2.7419354838709675,0.18823529411764706,9
1653,3200500,1728000,,가공식품,본  점,4,2.0,0.5,85
1654,2467930,556000,,가공식품,잠실점,11,1.8181818181818181,0.55,27
1655,3017000,1751000,,일용잡화,영등포점,2,2.0,0.0,15
1656,6191430,3912000,,기타,잠실점,5,2.2,0.0,28
1657,598402790,265650000,153190000.0,기타,청량리점,81,5.679012345679013,0.2673913043478261,4
1658,50659450,4800000,2150000.0,기타,본  점,43,4.232558139534884,0.32967032967032966,7
1659,-2992000,-2992000,2992000.0,디자이너,본  점,1,1.0,0.0,0
1660,462000,462000,,주방가전,본  점,1,1.0,0.0,0
1661,8142000,7250000,,남성 캐주얼,부산본점,2,2.0,0.5,0
1662,31500,21000,,가공식품,센텀시티점,1,3.0,0.0,0
1663,52035990,34650000,,스포츠,강남점,6,3.6666666666666665,0.13636363636363635,44
1664,49296150,11700000,,화장품,일산점,13,1.8461538461538463,0.4166666666666667,26
1665,4542000,2592000,,명품,본  점,1,2.0,1.0,0
1666,72678600,16125000,25541800.0,가공식품,강남점,34,2.4411764705882355,0.4457831325301205,9
1667,370795450,69506000,10587800.0,기타,본  점,34,3.264705882352941,0.16216216216216217,10
1668,111924320,15200000,,명품,본  점,29,2.0689655172413794,0.25,11
1669,15978000,7872000,,시티웨어,본  점,3,3.0,0.1111111111111111,57
1670,5320000,5320000,,화장품,일산점,1,1.0,0.0,0
1671,6399400,2360000,,수산품,본  점,2,3.5,0.42857142857142855,48
1672,128760,118030,,농산물,본  점,1,2.0,0.0,0
1673,56477650,11075000,3805000.0,가공식품,본  점,25,1.92,0.16666666666666666,10
1674,6361000,3960000,,모피/피혁,영등포점,2,3.0,0.0,4
1675,149863620,44212000,38140600.0,명품,본  점,37,2.0,0.3108108108108108,9
1676,512768300,109112000,38732000.0,캐주얼,광주점,20,4.65,0.9139784946236559,15
1677,43472000,10212000,,농산물,분당점,25,3.8,0.16842105263157894,14
1678,68000,20000,,가공식품,노원점,1,6.0,0.0,0
1679,4017600,1435200,,수산품,영등포점,6,1.5,0.3333333333333333,25
1680,24963200,6688000,6050000.0,일용잡화,부산본점,16,3.1875,0.5686274509803921,20
1681,88579470,11496000,,가공식품,본  점,118,3.8813559322033897,0.26200873362445415,3
1682,211655320,52704000,45770000.0,대형가전,일산점,24,1.8333333333333333,0.22727272727272727,14
1683,93588000,10542000,1008000.0,기타,영등포점,32,1.90625,0.04918032786885246,10
1684,390000,1000000,1050000.0,기타,분당점,2,3.0,0.3333333333333333,1
1685,34820660,9250000,549400.0,기타,분당점,16,5.6875,0.4835164835164835,20
1686,6548000,3936000,,건강식품,영등포점,2,1.5,0.6666666666666666,59
1687,129377700,64680000,,가공식품,동래점,14,4.357142857142857,0.4918032786885246,19
1688,3316000,1760000,,수산품,잠실점,2,1.5,0.0,129
1689,57889450,8650000,3200000.0,가공식품,본  점,25,2.72,0.11764705882352941,13
1690,111943450,12400000,,기타,강남점,27,4.074074074074074,0.34545454545454546,11
1691,5270000,5270000,,디자이너,본  점,1,1.0,0.0,0
1692,763750,130000,,가공식품,본  점,5,5.0,0.12,47
1693,60000,60000,,가공식품,광주점,1,1.0,1.0,0
1694,92158900,18876000,3480000.0,수산품,본  점,11,2.727272727272727,0.23333333333333334,26
1695,152374200,16500000,,골프,본  점,18,1.7222222222222223,0.0967741935483871,19
1696,448639720,64320000,16808000.0,주방용품,본  점,34,3.088235294117647,0.44761904761904764,10
1697,10893000,6624000,,아동,강남점,2,1.5,0.6666666666666666,71
1698,607327130,260400000,22487000.0,기타,일산점,19,3.4210526315789473,0.4307692307692308,17
1699,994110,680000,1343000.0,기타,노원점,5,3.4,0.9411764705882353,15
1700,249378480,56584000,,농산물,광주점,20,5.1,0.4117647058823529,17
1701,200807350,19630000,,농산물,분당점,128,5.5625,0.26264044943820225,2
1702,354200,129800,,기타,분당점,2,4.5,0.2222222222222222,10
1703,985600,985600,2072000.0,아동,일산점,2,4.5,0.5555555555555556,1
1704,6233450,1632000,,가공식품,잠실점,6,4.5,1.0,37
1705,3050000,1680000,,모피/피혁,강남점,1,3.0,0.0,0
1706,269302050,22002000,850000.0,농산물,강남점,88,5.1022727272727275,0.1358574610244989,4
1707,28492200,8690000,1475000.0,캐주얼,본  점,10,2.8,0.2857142857142857,28
1708,3255000,3255000,,화장품,본  점,1,1.0,1.0,0
1709,169395040,28750000,8913700.0,농산물,부평점,49,4.020408163265306,0.14213197969543148,7
1710,10590000,3250000,,일용잡화,부산본점,5,2.0,0.0,55
1711,1540000,1540000,,가구,잠실점,1,1.0,0.0,0
1712,4578000,3948000,,통신/컴퓨터,잠실점,2,1.0,0.5,0
1713,142409000,16695000,,화장품,본  점,19,1.3157894736842106,0.32,17
1714,723000,418000,,명품,본  점,2,1.0,0.5,1
1715,2654140,22827500,26607500.0,화장품,대전점,6,1.3333333333333333,0.125,19
1716,97500,97500,,젓갈/반찬,부산본점,1,1.0,0.0,0
1717,205030100,64800000,28490800.0,기타,본  점,59,2.4915254237288136,0.2857142857142857,6
1718,4962600,4162500,,구두,청량리점,2,2.0,0.0,2
1719,6328050,5760000,,가공식품,대전점,2,5.0,1.0,91
1720,122324150,15840000,202440.0,화장품,본  점,31,1.3225806451612903,0.3170731707317073,10
1721,14060000,10200000,,구두,관악점,2,1.5,0.0,87
1722,127335470,16000000,8025600.0,농산물,본  점,94,3.425531914893617,0.33540372670807456,3
1723,21096400,13500000,1370000.0,가공식품,본  점,20,2.6,0.4807692307692308,15
1724,52453940,14490000,34235000.0,시티웨어,영등포점,28,2.2142857142857144,0.1935483870967742,11
1725,14623000,5980000,8990000.0,디자이너,본  점,12,1.5833333333333333,0.3684210526315789,19
1726,2425000,2425000,,화장품,일산점,1,1.0,0.0,0
1727,86119200,45210000,,일용잡화,잠실점,7,1.4285714285714286,0.3,47
1728,59797000,57200000,118855800.0,디자이너,본  점,27,1.4074074074074074,0.13157894736842105,11
1729,70058360,18936000,,농산물,분당점,46,9.08695652173913,0.0645933014354067,7
1730,240500,36000,,가공식품,분당점,19,1.368421052631579,0.23076923076923078,17
1731,3784400,1654400,,구두,잠실점,3,1.3333333333333333,0.75,40
1732,105133200,16566000,,농산물,분당점,25,9.4,0.774468085106383,13
1733,5709500,4927000,,시티웨어,강남점,5,1.0,0.4,44
1734,63458000,19500000,,화장품,잠실점,9,1.2222222222222223,0.36363636363636365,34
1735,1646210,1449000,,가공식품,분당점,2,3.0,0.6666666666666666,40
1736,490133230,124388600,1528600.0,가공식품,분당점,31,6.935483870967742,0.5627906976744186,11
1737,91629440,17600000,,기타,본  점,24,2.5416666666666665,0.04918032786885246,13
1738,58942550,12980000,5880000.0,기타,동래점,29,2.0344827586206895,0.1016949152542373,12
1739,118026900,11525000,6200000.0,화장품,잠실점,32,1.5625,0.1,10
1740,178644910,40500000,3275000.0,가공식품,잠실점,23,2.391304347826087,0.2727272727272727,13
1741,216002870,20000000,24120000.0,기타,본  점,128,2.1953125,0.20284697508896798,2
1742,37254500,5915000,65000.0,캐주얼,안양점,12,1.8333333333333333,0.0,29
1743,57624870,14954600,,기타,분당점,16,4.6875,0.28,21
1744,207410110,48000000,,기타,분당점,43,4.8604651162790695,0.35406698564593303,8
1745,3707500,1725000,,수산품,본  점,1,4.0,1.0,0
1746,20484860,4800000,1030000.0,기타,강남점,34,3.0588235294117645,0.34615384615384615,9
1747,270788890,35300000,,농산물,본  점,38,4.2894736842105265,0.0736196319018405,9
1748,24691000,11753000,,기타,본  점,6,2.0,0.25,45
1749,47878150,5950000,5950000.0,기타,미아점,13,4.6923076923076925,0.4918032786885246,26
1750,2786100,2012500,,피혁잡화,강남점,3,2.3333333333333335,0.8571428571428571,3
1751,2800000,1738000,,구두,잠실점,2,1.0,0.0,88
1752,1380000,1320000,,수산품,인천점,1,2.0,1.0,0
1753,72135650,15975000,,시티웨어,동래점,6,4.5,0.18518518518518517,32
1754,72962330,19410000,5728000.0,가공식품,본  점,32,2.5,0.8,10
1755,183080,70000,,가공식품,분당점,3,1.6666666666666667,0.6,13
1756,52283700,25146000,36445200.0,골프,본  점,6,2.6666666666666665,0.375,13
1757,167200,77400,,가공식품,잠실점,2,3.0,0.5,6
1758,77470880,13752000,,기타,분당점,36,4.222222222222222,0.26973684210526316,9
1759,189360680,38000000,44500300.0,캐주얼,영등포점,52,3.423076923076923,0.24719101123595505,6
1760,5655200,1890000,,화장품,부평점,4,1.5,0.3333333333333333,53
1761,220186650,30014600,,기타,미아점,45,2.977777777777778,0.3656716417910448,7
1762,98922000,27784000,24631200.0,가공식품,본  점,24,3.375,0.1728395061728395,12
1763,4457500,2750000,,축산가공,영등포점,7,2.142857142857143,0.0,32
1764,115345100,10000000,,가공식품,일산점,82,2.8048780487804876,0.10869565217391304,4
1765,2075750,990000,,젓갈/반찬,본  점,5,2.2,0.45454545454545453,42
1766,80652540,10432800,,농산물,영등포점,18,2.388888888888889,0.46511627906976744,18
1767,28908600,17280000,,수산품,강남점,3,2.0,0.0,61
1768,50150700,17712000,7409000.0,캐주얼,동래점,15,2.2666666666666666,0.7941176470588235,11
1769,227790280,59840000,,가공식품,대전점,49,4.387755102040816,0.4418604651162791,7
1770,26855000,8950000,3975000.0,시티웨어,본  점,6,2.6666666666666665,0.1875,35
1771,177535000,85400000,127642800.0,시티웨어,분당점,47,1.8297872340425532,0.2558139534883721,7
1772,42747140,6720000,,기타,잠실점,28,2.25,0.2222222222222222,12
1773,4830000,3080000,,셔츠,본  점,1,2.0,0.0,0
1774,70262290,9520000,3515200.0,화장품,분당점,32,1.9375,0.3225806451612903,11
1775,22913210,13750000,,가공식품,전주점,3,4.0,0.08333333333333333,46
1776,112980840,36982000,,기타,대전점,11,2.6363636363636362,0.2413793103448276,27
1777,101313640,11800000,,기타,본  점,17,5.9411764705882355,0.019801980198019802,18
1778,3305490,1380000,,육류,본  점,5,1.8,0.4444444444444444,63
1779,92570650,20213000,27758000.0,기타,본  점,28,2.142857142857143,0.25,12
1780,47194260,4875000,,농산물,잠실점,66,4.015151515151516,0.2981132075471698,5
1781,160684240,30774000,7692200.0,일용잡화,일산점,38,1.868421052631579,0.4507042253521127,9
1782,850000,850000,,남성 캐주얼,본  점,1,1.0,0.0,0
1783,443486300,58044000,,화장품,본  점,22,1.4545454545454546,0.53125,16
1784,21706380,6766000,,기타,분당점,8,3.5,0.25,40
1785,7992990,6480000,,젓갈/반찬,강남점,2,2.5,0.4,118
1786,162880180,22575000,567000.0,화장품,영등포점,13,3.6153846153846154,0.5531914893617021,26
1787,42655000,12415000,,가공식품,잠실점,7,2.5714285714285716,0.2777777777777778,33
1788,52500,15000,,가공식품,영등포점,1,6.0,1.0,0
1789,1165929480,96984000,76554480.0,화장품,광주점,144,1.9375,0.36200716845878134,2
1790,425000,425000,,트래디셔널,본  점,1,1.0,1.0,0
1791,624000,540000,,차/커피,본  점,2,1.5,0.0,8
1792,4980000,3000000,,화장품,일산점,2,1.0,0.0,26
1793,200153000,44160000,,기타,본  점,11,3.5454545454545454,0.358974358974359,22
1794,750000,750000,,남성 캐주얼,본  점,1,1.0,0.0,0
1795,277396760,19800000,5991200.0,기타,청량리점,53,4.339622641509434,0.3695652173913043,6
1796,6142900,2860000,,젓갈/반찬,영등포점,4,4.5,0.4444444444444444,83
1797,5088000,4080000,,섬유잡화,잠실점,2,1.5,0.3333333333333333,158
1798,35692720,11675000,,육류,본  점,9,1.8888888888888888,0.11764705882352941,33
1799,548693920,157654000,62838000.0,디자이너,본  점,28,1.3571428571428572,0.42105263157894735,11
1800,120102780,23500000,,가공식품,강남점,52,3.0384615384615383,0.36075949367088606,6
1801,3103500,2564500,,골프,잠실점,2,2.0,0.75,34
1802,157273560,35000000,2468000.0,기타,포항점,19,2.736842105263158,0.75,16
1803,4287500,6125000,6125000.0,트래디셔널,잠실점,3,1.0,0.3333333333333333,4
1804,230000,230000,,구두,본  점,1,1.0,0.0,0
1805,5925000,5925000,,화장품,잠실점,1,1.0,1.0,0
1806,8957000,7250000,,가공식품,안양점,3,3.3333333333333335,1.0,7
1807,11886000,7350000,,아동,부평점,2,1.0,0.0,130
1808,15723880,5290000,7840400.0,기타,본  점,18,1.4444444444444444,0.6538461538461539,19
1809,132048610,16830000,,기타,강남점,23,4.521739130434782,0.7115384615384616,15
1810,440000,440000,,화장품,대전점,1,1.0,0.0,0
1811,154978000,26730000,,화장품,본  점,18,1.5,0.3333333333333333,18
1812,42149800,17204000,,화장품,본  점,10,2.4,0.25,27
1813,3330000,9585000,6255000.0,골프,대전점,2,1.0,0.5,1
1814,1960800,1250000,,시티웨어,본  점,1,3.0,0.0,0
1815,102404650,17598000,1582000.0,가공식품,일산점,25,3.96,0.23232323232323232,13
1816,9911400,8785000,,스포츠,광주점,1,3.0,0.0,0
1817,1050000,1050000,,시티웨어,본  점,1,1.0,0.0,0
1818,200359200,51060000,15962000.0,화장품,본  점,50,2.14,0.04672897196261682,7
1819,161000,161000,,생활잡화,본  점,1,1.0,0.0,0
1820,11554620,11385000,,수산품,본  점,2,1.0,0.0,0
1821,104016290,19404000,96000.0,농산물,분당점,51,4.372549019607843,0.43946188340807174,6
1822,293861850,67942000,13725000.0,기타,광주점,15,3.3333333333333335,0.22,22
1823,4800000,4800000,,건강식품,부산본점,1,1.0,0.0,0
1824,2295800,480000,,기타,청량리점,4,3.75,0.4666666666666667,21
1825,95250,1920000,1920000.0,차/커피,본  점,2,3.0,0.8333333333333334,1
1826,150964500,16900000,33504000.0,기타,본  점,86,3.4069767441860463,0.15699658703071673,4
1827,63506500,19500000,,섬유잡화,본  점,15,2.6,0.10256410256410256,22
1828,248710,107460,,가공식품,본  점,2,2.5,0.6,6
1829,14245000,13459200,,기타,본  점,2,1.5,0.0,73
1830,980000,980000,,주방가전,일산점,1,1.0,1.0,0
1831,88500,88500,,캐주얼,본  점,1,1.0,0.0,0
1832,6850000,6150000,,남성 캐주얼,본  점,2,1.0,0.5,53
1833,23538000,15488000,,화장품,본  점,2,2.0,0.0,67
1834,520000,500000,,섬유잡화,본  점,1,2.0,0.0,0
1835,2670000,1540000,,젓갈/반찬,잠실점,2,2.0,0.75,82
1836,1846200,1251200,,수산품,본  점,2,2.0,0.0,37
1837,1026808700,111300000,165469500.0,디자이너,영등포점,99,2.1717171717171717,0.2651162790697674,3
1838,5184500,800000,,기타,부산본점,17,2.5294117647058822,0.0,20
1839,99756200,23276000,1632000.0,화장품,부산본점,18,1.6111111111111112,0.1724137931034483,19
1840,500000,500000,,스포츠,본  점,1,1.0,0.0,0
1841,59366160,8800000,,수산품,강남점,22,1.8181818181818181,0.2,16
1842,210908300,30820000,83838000.0,가공식품,본  점,67,3.1343283582089554,0.6238095238095238,5
1843,222396750,35200000,3640000.0,화장품,분당점,55,2.2545454545454544,0.3064516129032258,6
1844,15381150,6292000,,차/커피,본  점,13,3.5384615384615383,0.021739130434782608,6
1845,10895000,8750000,,모피/피혁,일산점,2,2.5,0.0,18
1846,122475200,20300000,,가공식품,본  점,30,3.566666666666667,0.205607476635514,11
1847,195000,2329000,2329000.0,시티웨어,영등포점,3,1.0,0.3333333333333333,16
1848,453953940,24115200,4000000.0,시티웨어,상인점,51,3.7254901960784315,0.24736842105263157,6
1849,3454550,473600,,가공식품,청량리점,17,2.8823529411764706,0.5102040816326531,18
1850,580750,300000,,농산물,일산점,1,4.0,1.0,0
1851,1181050,247500,,축산가공,일산점,3,5.333333333333333,1.0,16
1852,41081550,40320000,,수산품,부산본점,2,4.0,0.0,0
1853,3588000,1440000,,섬유잡화,강남점,2,3.5,1.0,4
1854,14886790,3250000,,가공식품,잠실점,13,3.1538461538461537,0.21951219512195122,24
1855,176506700,19851000,4934800.0,수산품,본  점,58,2.706896551724138,0.6496815286624203,6
1856,146071220,29503200,,농산물,본  점,44,5.431818181818182,0.39748953974895396,7
1857,90000,18000,,가공식품,본  점,5,1.0,0.2,36
1858,540000,480000,,가공식품,부산본점,1,2.0,0.0,0
1859,68789200,14688000,20957000.0,캐주얼,영등포점,18,1.8333333333333333,0.3939393939393939,17
1860,3836400,3836400,,남성 캐주얼,본  점,1,1.0,0.0,0
1861,2126500,828000,,기타,잠실점,3,3.0,1.0,11
1862,18714500,15000000,,가공식품,본  점,9,1.4444444444444444,1.0,21
1863,22473860,10612800,,기타,대전점,2,6.0,0.0,67
1864,96883080,11750000,,가공식품,본  점,29,4.137931034482759,0.20833333333333334,12
1865,243078530,20760000,96720800.0,명품,광주점,76,1.9736842105263157,0.16666666666666666,4
1866,199619200,22092000,,화장품,일산점,41,2.4634146341463414,0.8613861386138614,8
1867,31499500,16320000,2960000.0,명품,본  점,9,1.5555555555555556,0.5,25
1868,153143920,15650000,7619000.0,캐주얼,노원점,36,3.9166666666666665,0.6737588652482269,9
1869,268008500,55200000,39770000.0,명품,잠실점,29,1.4482758620689655,0.0,12
1870,21727000,11750000,,골프,본  점,2,4.0,0.0,24
1871,0,6160000,6160000.0,시티웨어,분당점,2,1.0,1.0,0
1872,2137100,2100000,,가공식품,잠실점,2,2.0,1.0,111
1873,12831170,8400000,,시티웨어,잠실점,5,1.4,0.2857142857142857,42
1874,41027000,12600000,,디자이너,잠실점,6,1.8333333333333333,0.7272727272727273,43
1875,8468000,4730000,,트래디셔널,일산점,2,1.5,1.0,21
1876,96547200,55200000,27600000.0,수산품,본  점,21,2.3333333333333335,0.10204081632653061,16
1877,303471330,85800000,123084400.0,농산물,본  점,125,2.272,0.1795774647887324,2
1878,36000,36000,,가공식품,영등포점,1,1.0,0.0,0
1879,5809090,3225000,,젓갈/반찬,분당점,6,1.3333333333333333,0.25,38
1880,55393200,6950000,6248000.0,디자이너,본  점,18,1.7777777777777777,0.40625,18
1881,2794000,2794000,,아동,잠실점,1,1.0,0.0,0
1882,45097670,9882000,4730000.0,기타,일산점,18,6.777777777777778,0.48360655737704916,19
1883,227362500,52400250,,디자이너,일산점,24,2.0,0.14583333333333334,13
1884,39446060,25650000,,남성정장,분당점,6,2.3333333333333335,0.21428571428571427,44
1885,135000,135000,,구두,본  점,1,1.0,0.0,0
1886,0,1416000,1534000.0,시티웨어,영등포점,2,3.0,0.5,0
1887,1558390,1482250,,가공식품,본  점,2,1.5,0.6666666666666666,13
1888,18809180,13055000,,가공식품,본  점,2,7.0,0.7857142857142857,12
1889,580500,375000,,일용잡화,본  점,2,1.0,0.5,42
1890,29332100,5456000,,모피/피혁,영등포점,11,2.8181818181818183,0.0,29
1891,19301080,5363200,90000.0,기타,본  점,14,3.0714285714285716,0.6511627906976745,19
1892,21359000,9504000,,화장품,영등포점,4,2.5,0.1,49
1893,2125000,2125000,,골프,본  점,1,1.0,1.0,0
1894,9271000,6946000,,스포츠,분당점,3,1.0,0.0,92
1895,1220000,988000,,명품,본  점,2,1.5,0.6666666666666666,59
1896,15028000,15000000,,남성정장,본  점,2,1.0,0.5,162
1897,27271700,21318000,14499200.0,시티웨어,본  점,7,1.0,0.2857142857142857,40
1898,303899920,23160000,10545000.0,화장품,광주점,83,1.8433734939759037,0.20915032679738563,4
1899,141820,36432000,36432000.0,커리어,잠실점,3,1.3333333333333333,0.0,97
1900,1412000,1100000,,섬유잡화,본  점,2,1.5,1.0,18
1901,161739340,17750000,7487200.0,캐주얼,대전점,37,2.2162162162162162,0.35365853658536583,9
1902,154334880,40800000,12317000.0,가공식품,본  점,25,9.12,0.14035087719298245,13
1903,74895400,13420000,3200000.0,스포츠,부산본점,12,2.4166666666666665,0.4482758620689655,28
1904,36672620,9762500,3105000.0,수산품,본  점,23,2.347826086956522,0.4074074074074074,13
1905,1210000,1210000,,모피/피혁,미아점,1,1.0,0.0,0
1906,5972000,4492800,,구두,잠실점,1,3.0,1.0,0
1907,12569980,5700000,,젓갈/반찬,청량리점,6,2.5,0.13333333333333333,13
1908,1580100,897000,,수산품,본  점,1,2.0,1.0,0
1909,4742400,2220400,,일용잡화,본  점,9,1.3333333333333333,0.3333333333333333,22
1910,305071430,157464000,1995000.0,기타,부산본점,33,2.3333333333333335,0.3116883116883117,10
1911,452161580,72480000,18760000.0,화장품,광주점,65,2.076923076923077,0.28888888888888886,5
1912,73191900,37400000,4886400.0,기타,영등포점,13,2.769230769230769,0.3333333333333333,26
1913,69904760,27214000,,기타,분당점,16,3.25,0.34615384615384615,12
1914,3354000,3211000,,농산물,분당점,1,2.0,0.0,0
1915,11088600,4788000,,가공식품,강남점,3,9.0,0.0,6
1916,348802900,209440000,,가공식품,부산본점,12,3.4166666666666665,0.43902439024390244,24
1917,42240000,13152000,1950000.0,가공식품,노원점,15,2.4,0.05555555555555555,22
1918,47709430,35856000,,가공식품,부평점,11,2.4545454545454546,0.14814814814814814,22
1919,3136000,2200000,,일용잡화,영등포점,3,1.3333333333333333,0.0,17
1920,348063300,174547000,128432000.0,디자이너,부산본점,40,1.975,0.2911392405063291,8
1921,32293050,12330000,,기타,분당점,19,5.526315789473684,0.24761904761904763,17
1922,62041470,15312000,,시티웨어,분당점,20,2.2,0.38636363636363635,17
1923,215991000,25473000,6880000.0,디자이너,본  점,18,1.3333333333333333,0.5416666666666666,19
1924,1816950,1600000,,수산품,청량리점,1,7.0,0.0,0
1925,32471070,3996000,,기타,노원점,22,2.8636363636363638,0.14285714285714285,15
1926,167463930,30912000,603000.0,수산품,본  점,19,3.6315789473684212,0.17391304347826086,17
1927,2493000,1225000,,일용잡화,잠실점,3,1.6666666666666667,0.8,10
1928,235269600,24624000,12917000.0,디자이너,일산점,26,2.576923076923077,0.4626865671641791,13
1929,627100,333000,,캐주얼,영등포점,2,2.0,0.0,69
1930,55173000,17825000,,명품,본  점,12,1.1666666666666667,0.21428571428571427,22
1931,1080000,1080000,,농산물,잠실점,1,1.0,0.0,0
1932,8889000,7992000,,건강식품,청량리점,2,1.0,0.5,8
1933,88622640,14256000,23047000.0,농산물,본  점,79,4.0886075949367084,0.3591331269349845,4
1934,1314800,1164800,,구두,본  점,1,2.0,1.0,0
