datetime,계절,공휴일,근무일,날씨,온도,체감온도,습도,풍속
2012-03-02 2:00,1,0,1,1,13.94,15.91,53,19.0012
2012-03-02 3:00,1,0,1,1,13.12,15.91,57,12.998
2012-03-02 4:00,1,0,1,1,13.12,17.425,61,0
2012-03-02 5:00,1,0,1,1,12.3,16.665,70,0
2012-03-02 6:00,1,0,1,1,12.3,16.665,70,0
2012-03-02 7:00,1,0,1,1,12.3,16.665,70,0
2012-03-02 8:00,1,0,1,1,11.48,15.15,75,6.0032
2012-03-02 9:00,1,0,1,1,12.3,16.665,81,0
2012-03-02 10:00,1,0,1,1,14.76,17.425,50,11.0014
2012-03-02 11:00,1,0,1,1,15.58,19.695,46,12.998
2012-03-02 12:00,1,0,1,1,16.4,20.455,43,11.0014
2012-03-02 13:00,1,0,1,1,17.22,21.21,44,15.0013
2012-03-02 14:00,1,0,1,2,18.04,21.97,44,19.0012
2012-03-02 15:00,1,0,1,2,17.22,21.21,50,19.9995
2012-03-02 16:00,1,0,1,3,16.4,20.455,58,19.9995
2012-03-02 17:00,1,0,1,3,14.76,17.425,81,15.0013
2012-03-02 18:00,1,0,1,3,14.76,17.425,87,12.998
2012-03-02 19:00,1,0,1,3,14.76,17.425,87,12.998
2012-03-02 20:00,1,0,1,2,14.76,17.425,87,12.998
2012-03-02 21:00,1,0,1,3,14.76,18.18,87,6.0032
2012-03-02 22:00,1,0,1,2,14.76,18.94,87,0
2012-03-02 23:00,1,0,1,2,14.76,18.94,87,0
2012-03-03 0:00,1,0,0,3,14.76,18.18,93,6.0032
2012-03-03 1:00,1,0,0,3,14.76,18.94,93,0
2012-03-03 2:00,1,0,0,3,14.76,18.18,93,6.0032
2012-03-03 3:00,1,0,0,2,14.76,17.425,93,11.0014
2012-03-03 4:00,1,0,0,2,14.76,17.425,93,12.998
2012-03-03 5:00,1,0,0,2,14.76,18.18,93,6.0032
2012-03-03 6:00,1,0,0,2,14.76,18.18,93,6.0032
2012-03-03 7:00,1,0,0,2,14.76,17.425,93,8.9981
2012-03-03 8:00,1,0,0,3,14.76,18.94,93,0
2012-03-03 9:00,1,0,0,3,15.58,19.695,87,6.0032
2012-03-03 10:00,1,0,0,2,16.4,20.455,87,0
2012-03-03 11:00,1,0,0,2,16.4,20.455,87,6.0032
2012-03-03 12:00,1,0,0,2,17.22,21.21,67,16.9979
2012-03-03 13:00,1,0,0,1,18.04,21.97,51,19.0012
2012-03-03 14:00,1,0,0,2,18.86,22.725,44,23.9994
2012-03-03 15:00,1,0,0,1,19.68,23.485,29,19.9995
2012-03-03 16:00,1,0,0,1,20.5,24.24,27,19.9995
2012-03-03 17:00,1,0,0,1,20.5,24.24,23,22.0028
2012-03-03 18:00,1,0,0,1,20.5,24.24,25,16.9979
2012-03-03 19:00,1,0,0,1,18.86,22.725,33,11.0014
2012-03-03 20:00,1,0,0,1,18.04,21.97,30,8.9981
2012-03-03 21:00,1,0,0,1,18.86,22.725,19,22.0028
2012-03-03 22:00,1,0,0,1,18.04,21.97,21,8.9981
2012-03-03 23:00,1,0,0,1,17.22,21.21,24,0
2012-03-04 0:00,1,0,0,2,16.4,20.455,30,23.9994
2012-03-04 1:00,1,0,0,2,15.58,19.695,34,12.998
2012-03-04 2:00,1,0,0,2,14.76,17.425,40,11.0014
2012-03-04 3:00,1,0,0,2,14.76,17.425,43,8.9981
2012-03-04 4:00,1,0,0,2,13.94,16.665,46,12.998
2012-03-04 5:00,1,0,0,2,13.94,15.91,46,15.0013
2012-03-04 6:00,1,0,0,2,12.3,13.635,52,19.9995
2012-03-04 7:00,1,0,0,2,12.3,13.635,52,19.9995
2012-03-04 8:00,1,0,0,1,12.3,13.635,52,22.0028
2012-03-04 9:00,1,0,0,1,12.3,13.635,49,30.0026
2012-03-04 10:00,1,0,0,1,12.3,13.635,49,22.0028
2012-03-04 11:00,1,0,0,1,13.12,14.395,45,26.0027
2012-03-04 12:00,1,0,0,1,13.94,15.15,42,23.9994
2012-03-04 13:00,1,0,0,1,14.76,16.665,37,23.9994
2012-03-04 14:00,1,0,0,1,14.76,16.665,34,23.9994
2012-03-04 15:00,1,0,0,1,14.76,15.91,32,35.0008
2012-03-04 16:00,1,0,0,1,14.76,15.91,29,32.9975
2012-03-04 17:00,1,0,0,1,13.94,14.395,31,36.9974
2012-03-04 18:00,1,0,0,1,13.12,13.635,33,40.9973
2012-03-04 19:00,1,0,0,1,12.3,12.88,36,32.9975
2012-03-04 20:00,1,0,0,1,11.48,13.635,38,16.9979
2012-03-04 21:00,1,0,0,1,11.48,13.635,36,15.0013
2012-03-04 22:00,1,0,0,1,10.66,12.12,41,16.9979
2012-03-04 23:00,1,0,0,1,10.66,12.88,41,12.998
2012-03-05 0:00,1,0,1,1,9.84,11.365,44,12.998
2012-03-05 1:00,1,0,1,1,9.84,12.12,48,8.9981
2012-03-05 2:00,1,0,1,1,9.84,12.12,48,8.9981
2012-03-05 3:00,1,0,1,1,9.02,11.365,51,11.0014
2012-03-05 4:00,1,0,1,1,8.2,11.365,55,6.0032
2012-03-05 5:00,1,0,1,1,8.2,11.365,55,6.0032
2012-03-05 6:00,1,0,1,1,7.38,9.85,59,8.9981
2012-03-05 7:00,1,0,1,1,7.38,9.85,59,8.9981
2012-03-05 8:00,1,0,1,1,8.2,11.365,59,7.0015
2012-03-05 9:00,1,0,1,2,9.02,12.88,60,6.0032
2012-03-05 10:00,1,0,1,2,9.84,12.88,60,0
2012-03-05 11:00,1,0,1,2,10.66,13.635,56,8.9981
2012-03-05 12:00,1,0,1,2,10.66,15.15,52,0
2012-03-05 13:00,1,0,1,2,10.66,12.88,55,19.9995
2012-03-05 14:00,1,0,1,2,11.48,12.88,57,23.9994
2012-03-05 15:00,1,0,1,2,12.3,14.395,53,12.998
2012-03-05 16:00,1,0,1,1,12.3,13.635,45,19.9995
2012-03-05 17:00,1,0,1,3,12.3,13.635,45,19.9995
2012-03-05 18:00,1,0,1,3,11.48,11.365,55,43.9989
2012-03-05 19:00,1,0,1,1,10.66,12.88,53,15.0013
2012-03-05 20:00,1,0,1,1,10.66,11.365,37,31.0009
2012-03-05 21:00,1,0,1,1,10.66,11.365,37,26.0027
2012-03-05 22:00,1,0,1,1,9.84,10.605,35,22.0028
2012-03-05 23:00,1,0,1,1,9.02,9.09,37,39.0007
2012-03-06 0:00,1,0,1,1,9.02,10.605,37,19.9995
2012-03-06 1:00,1,0,1,1,8.2,9.85,44,16.9979
2012-03-06 2:00,1,0,1,1,8.2,9.85,44,15.0013
2012-03-06 3:00,1,0,1,1,7.38,8.335,51,19.0012
2012-03-06 4:00,1,0,1,1,7.38,8.335,51,19.9995
2012-03-06 5:00,1,0,1,1,7.38,9.09,51,15.0013
2012-03-06 6:00,1,0,1,1,7.38,10.605,51,7.0015
2012-03-06 7:00,1,0,1,1,6.56,9.09,55,8.9981
2012-03-06 8:00,1,0,1,1,6.56,9.09,59,7.0015
2012-03-06 9:00,1,0,1,1,9.02,13.635,47,0
2012-03-06 10:00,1,0,1,1,9.84,12.88,44,0
2012-03-06 11:00,1,0,1,1,10.66,12.88,41,11.0014
2012-03-06 12:00,1,0,1,1,10.66,13.635,41,7.0015
2012-03-06 13:00,1,0,1,1,12.3,15.15,39,8.9981
2012-03-06 14:00,1,0,1,1,13.12,15.15,36,15.0013
2012-03-06 15:00,1,0,1,1,13.94,15.15,36,19.9995
2012-03-06 16:00,1,0,1,1,14.76,16.665,32,19.0012
2012-03-06 17:00,1,0,1,1,14.76,16.665,34,19.0012
2012-03-06 18:00,1,0,1,1,13.94,15.15,42,22.0028
2012-03-06 19:00,1,0,1,1,13.94,15.15,46,19.9995
2012-03-06 20:00,1,0,1,1,13.12,15.91,49,12.998
2012-03-06 21:00,1,0,1,1,13.12,15.91,49,12.998
2012-03-06 22:00,1,0,1,1,11.48,13.635,56,11.0014
2012-03-06 23:00,1,0,1,1,11.48,13.635,61,15.0013
2012-03-07 0:00,1,0,1,1,11.48,12.88,65,19.0012
2012-03-07 1:00,1,0,1,1,12.3,13.635,61,19.9995
2012-03-07 2:00,1,0,1,1,12.3,14.395,56,19.0012
2012-03-07 3:00,1,0,1,1,12.3,13.635,56,23.9994
2012-03-07 4:00,1,0,1,1,11.48,12.88,61,22.0028
2012-03-07 5:00,1,0,1,1,11.48,12.88,56,19.9995
2012-03-07 6:00,1,0,1,1,11.48,12.88,61,26.0027
2012-03-07 7:00,1,0,1,1,10.66,11.365,65,26.0027
2012-03-07 8:00,1,0,1,1,11.48,12.88,61,19.9995
2012-03-07 9:00,1,0,1,1,12.3,13.635,61,22.0028
2012-03-07 10:00,1,0,1,1,14.76,16.665,50,19.9995
2012-03-07 11:00,1,0,1,1,17.22,21.21,38,19.9995
2012-03-07 12:00,1,0,1,1,18.04,21.97,38,26.0027
2012-03-07 13:00,1,0,1,1,20.5,24.24,34,27.9993
2012-03-07 14:00,1,0,1,1,21.32,25,36,22.0028
2012-03-07 15:00,1,0,1,1,22.14,25.76,37,30.0026
2012-03-07 16:00,1,0,1,1,22.96,26.515,37,27.9993
2012-03-07 17:00,1,0,1,1,22.96,26.515,43,32.9975
2012-03-07 18:00,1,0,1,1,22.96,26.515,40,31.0009
2012-03-07 19:00,1,0,1,1,22.14,25.76,42,23.9994
2012-03-07 20:00,1,0,1,1,20.5,24.24,51,16.9979
2012-03-07 21:00,1,0,1,1,18.04,21.97,62,16.9979
2012-03-07 22:00,1,0,1,1,18.86,22.725,59,19.9995
2012-03-07 23:00,1,0,1,1,18.04,21.97,62,22.0028
2012-03-08 0:00,1,0,1,1,18.04,21.97,62,22.0028
2012-03-08 1:00,1,0,1,1,18.86,22.725,63,22.0028
2012-03-08 2:00,1,0,1,1,18.86,22.725,63,26.0027
2012-03-08 3:00,1,0,1,1,18.86,22.725,63,26.0027
2012-03-08 4:00,1,0,1,1,18.04,21.97,72,19.0012
2012-03-08 5:00,1,0,1,1,17.22,21.21,77,15.0013
2012-03-08 6:00,1,0,1,1,17.22,21.21,77,16.9979
2012-03-08 7:00,1,0,1,1,17.22,21.21,77,23.9994
2012-03-08 8:00,1,0,1,1,18.04,21.97,77,26.0027
2012-03-08 9:00,1,0,1,1,18.86,22.725,72,31.0009
2012-03-08 10:00,1,0,1,1,20.5,24.24,68,31.0009
2012-03-08 11:00,1,0,1,2,22.14,25.76,60,31.0009
2012-03-08 12:00,1,0,1,2,22.96,26.515,60,30.0026
2012-03-08 13:00,1,0,1,2,24.6,31.06,49,43.0006
2012-03-08 14:00,1,0,1,2,25.42,31.06,43,43.0006
2012-03-08 15:00,1,0,1,1,26.24,31.06,38,46.0022
2012-03-08 16:00,1,0,1,2,25.42,31.06,41,43.0006
2012-03-08 17:00,1,0,1,1,25.42,31.06,38,43.9989
2012-03-08 18:00,1,0,1,2,25.42,31.06,38,36.9974
2012-03-08 19:00,1,0,1,2,24.6,31.06,40,30.0026
2012-03-08 20:00,1,0,1,2,24.6,31.06,43,26.0027
2012-03-08 21:00,1,0,1,1,24.6,31.06,43,26.0027
2012-03-08 22:00,1,0,1,1,22.96,26.515,49,22.0028
2012-03-08 23:00,1,0,1,2,22.96,26.515,49,30.0026
2012-03-09 0:00,1,0,1,2,23.78,27.275,49,31.0009
2012-03-09 1:00,1,0,1,3,22.96,26.515,52,32.9975
2012-03-09 2:00,1,0,1,3,19.68,23.485,77,27.9993
2012-03-09 3:00,1,0,1,1,18.86,22.725,77,35.0008
2012-03-09 4:00,1,0,1,3,16.4,20.455,66,19.0012
2012-03-09 5:00,1,0,1,3,16.4,20.455,66,19.0012
2012-03-09 6:00,1,0,1,2,16.4,20.455,50,23.9994
2012-03-09 7:00,1,0,1,2,15.58,19.695,40,19.9995
2012-03-09 8:00,1,0,1,2,13.94,14.395,42,35.0008
2012-03-09 9:00,1,0,1,2,13.94,14.395,42,35.0008
2012-03-09 10:00,1,0,1,2,13.94,14.395,36,32.9975
2012-03-09 11:00,1,0,1,2,14.76,16.665,34,23.9994
2012-03-09 12:00,1,0,1,1,14.76,16.665,34,27.9993
2012-03-09 13:00,1,0,1,2,15.58,19.695,29,26.0027
2012-03-09 14:00,1,0,1,1,17.22,21.21,28,31.0009
2012-03-09 15:00,1,0,1,1,18.86,22.725,24,16.9979
2012-03-09 16:00,1,0,1,1,19.68,23.485,23,27.9993
2012-03-09 17:00,1,0,1,1,18.86,22.725,24,26.0027
2012-03-09 18:00,1,0,1,1,18.04,21.97,26,35.0008
2012-03-09 19:00,1,0,1,1,17.22,21.21,28,40.9973
2012-03-09 20:00,1,0,1,1,15.58,19.695,32,23.9994
2012-03-09 21:00,1,0,1,1,14.76,16.665,34,22.0028
2012-03-09 22:00,1,0,1,1,13.94,14.395,31,32.9975
2012-03-09 23:00,1,0,1,1,13.12,15.15,33,19.9995
2012-03-10 0:00,1,0,0,1,12.3,13.635,36,23.9994
2012-03-10 1:00,1,0,0,1,12.3,14.395,36,16.9979
2012-03-10 2:00,1,0,0,1,10.66,12.12,41,16.9979
2012-03-10 3:00,1,0,0,1,10.66,11.365,41,19.9995
2012-03-10 4:00,1,0,0,1,9.84,10.605,41,23.9994
2012-03-10 5:00,1,0,0,1,9.02,10.605,42,19.0012
2012-03-10 6:00,1,0,0,1,9.02,10.605,44,19.0012
2012-03-10 7:00,1,0,0,1,9.02,10.605,44,16.9979
2012-03-10 8:00,1,0,0,1,9.02,10.605,44,19.9995
2012-03-10 9:00,1,0,0,1,9.84,10.605,41,22.0028
2012-03-10 10:00,1,0,0,1,10.66,11.365,35,27.9993
2012-03-10 11:00,1,0,0,1,12.3,13.635,33,22.0028
2012-03-10 12:00,1,0,0,1,12.3,13.635,33,22.0028
2012-03-10 13:00,1,0,0,1,13.12,15.15,29,19.0012
2012-03-10 14:00,1,0,0,1,13.94,15.91,27,19.0012
2012-03-10 15:00,1,0,0,1,13.94,18.18,25,0
2012-03-10 16:00,1,0,0,1,14.76,18.18,23,0
2012-03-10 17:00,1,0,0,1,14.76,18.94,23,0
2012-03-10 18:00,1,0,0,1,14.76,18.18,21,6.0032
2012-03-10 19:00,1,0,0,1,13.94,18.18,25,0
2012-03-10 20:00,1,0,0,1,13.12,16.665,33,8.9981
2012-03-10 21:00,1,0,0,1,12.3,14.395,39,15.0013
2012-03-10 22:00,1,0,0,1,10.66,12.88,44,11.0014
2012-03-10 23:00,1,0,0,1,10.66,12.88,41,12.998
2012-03-11 0:00,1,0,0,1,10.66,14.395,44,6.0032
2012-03-11 1:00,1,0,0,1,9.84,12.12,52,11.0014
2012-03-11 3:00,1,0,0,1,9.84,12.12,60,8.9981
2012-03-11 4:00,1,0,0,1,9.84,12.12,60,8.9981
2012-03-11 5:00,1,0,0,1,9.84,12.12,60,11.0014
2012-03-11 6:00,1,0,0,1,9.84,12.12,70,11.0014
2012-03-11 7:00,1,0,0,1,9.02,11.365,69,8.9981
2012-03-11 8:00,1,0,0,1,9.02,11.365,69,8.9981
2012-03-11 9:00,1,0,0,1,10.66,12.88,60,15.0013
2012-03-11 10:00,1,0,0,1,13.12,15.15,49,19.0012
2012-03-11 11:00,1,0,0,1,14.76,16.665,43,19.0012
2012-03-11 12:00,1,0,0,1,16.4,20.455,37,19.9995
2012-03-11 13:00,1,0,0,1,17.22,21.21,41,19.9995
2012-03-11 14:00,1,0,0,1,18.86,22.725,31,19.0012
2012-03-11 15:00,1,0,0,1,20.5,24.24,29,19.9995
2012-03-11 16:00,1,0,0,1,20.5,24.24,31,23.9994
2012-03-11 17:00,1,0,0,1,21.32,25,27,19.9995
2012-03-11 18:00,1,0,0,1,21.32,25,29,19.0012
2012-03-11 19:00,1,0,0,1,20.5,24.24,31,19.0012
2012-03-11 20:00,1,0,0,1,18.04,21.97,47,15.0013
2012-03-11 21:00,1,0,0,1,17.22,21.21,54,15.0013
2012-03-11 22:00,1,0,0,1,16.4,20.455,54,12.998
2012-03-11 23:00,1,0,0,1,16.4,20.455,50,11.0014
2012-03-12 0:00,1,0,1,1,15.58,19.695,54,12.998
2012-03-12 1:00,1,0,1,1,15.58,19.695,50,8.9981
2012-03-12 2:00,1,0,1,1,15.58,19.695,54,7.0015
2012-03-12 3:00,1,0,1,1,14.76,17.425,50,8.9981
2012-03-12 4:00,1,0,1,1,13.94,16.665,61,12.998
2012-03-12 5:00,1,0,1,1,13.94,16.665,61,12.998
2012-03-12 6:00,1,0,1,1,13.94,17.425,57,7.0015
2012-03-12 7:00,1,0,1,1,13.94,17.425,53,7.0015
2012-03-12 8:00,1,0,1,1,13.94,16.665,61,8.9981
2012-03-12 9:00,1,0,1,1,15.58,19.695,54,11.0014
2012-03-12 10:00,1,0,1,1,16.4,20.455,50,15.0013
2012-03-12 11:00,1,0,1,1,18.04,21.97,44,15.0013
2012-03-12 12:00,1,0,1,1,19.68,23.485,39,15.0013
2012-03-12 13:00,1,0,1,2,22.14,25.76,32,16.9979
2012-03-12 14:00,1,0,1,2,23.78,27.275,32,19.0012
2012-03-12 15:00,1,0,1,1,22.96,26.515,40,8.9981
2012-03-12 16:00,1,0,1,1,25.42,31.06,35,30.0026
2012-03-12 17:00,1,0,1,2,25.42,31.06,38,27.9993
2012-03-12 18:00,1,0,1,2,24.6,31.06,43,12.998
2012-03-12 19:00,1,0,1,2,22.96,26.515,49,15.0013
2012-03-12 20:00,1,0,1,2,22.96,26.515,49,15.0013
2012-03-12 21:00,1,0,1,2,22.14,25.76,56,15.0013
2012-03-12 22:00,1,0,1,2,22.96,26.515,56,15.0013
2012-03-12 23:00,1,0,1,1,22.96,26.515,56,15.0013
2012-03-13 0:00,1,0,1,2,22.96,26.515,52,12.998
2012-03-13 1:00,1,0,1,2,21.32,25,59,15.0013
2012-03-13 2:00,1,0,1,3,21.32,25,72,19.9995
2012-03-13 3:00,1,0,1,3,21.32,25,72,19.9995
2012-03-13 4:00,1,0,1,2,18.86,22.725,82,12.998
2012-03-13 5:00,1,0,1,2,18.86,22.725,82,12.998
2012-03-13 6:00,1,0,1,3,18.86,22.725,82,12.998
2012-03-13 7:00,1,0,1,2,18.86,22.725,82,19.0012
2012-03-13 8:00,1,0,1,1,18.86,22.725,82,19.0012
2012-03-13 9:00,1,0,1,1,19.68,23.485,82,19.0012
2012-03-13 10:00,1,0,1,1,21.32,25,77,15.0013
2012-03-13 11:00,1,0,1,1,22.14,25.76,73,19.0012
2012-03-13 12:00,1,0,1,1,24.6,30.305,60,19.0012
2012-03-13 13:00,1,0,1,1,24.6,30.305,60,26.0027
2012-03-13 14:00,1,0,1,1,26.24,31.06,53,22.0028
2012-03-13 15:00,1,0,1,1,28.7,31.82,39,15.0013
2012-03-13 16:00,1,0,1,1,29.52,32.575,34,26.0027
2012-03-13 17:00,1,0,1,1,28.7,31.82,37,7.0015
2012-03-13 18:00,1,0,1,1,28.7,31.82,34,19.9995
2012-03-13 19:00,1,0,1,1,26.24,31.06,47,15.0013
2012-03-13 20:00,1,0,1,1,24.6,31.06,49,11.0014
2012-03-13 21:00,1,0,1,1,23.78,27.275,56,7.0015
2012-03-13 22:00,1,0,1,1,22.96,26.515,60,6.0032
2012-03-13 23:00,1,0,1,1,22.96,26.515,56,8.9981
2012-03-14 0:00,1,0,1,1,22.14,25.76,60,7.0015
2012-03-14 1:00,1,0,1,1,21.32,25,63,6.0032
2012-03-14 2:00,1,0,1,1,20.5,24.24,68,12.998
2012-03-14 3:00,1,0,1,1,19.68,23.485,72,12.998
2012-03-14 4:00,1,0,1,1,19.68,23.485,67,6.0032
2012-03-14 5:00,1,0,1,1,18.04,21.97,82,8.9981
2012-03-14 6:00,1,0,1,1,18.04,21.97,82,6.0032
2012-03-14 7:00,1,0,1,1,18.04,21.97,82,7.0015
2012-03-14 8:00,1,0,1,1,18.04,21.97,82,0
2012-03-14 9:00,1,0,1,1,21.32,25,68,0
2012-03-14 10:00,1,0,1,1,22.96,26.515,56,7.0015
2012-03-14 11:00,1,0,1,2,25.42,31.06,41,11.0014
2012-03-14 12:00,1,0,1,2,26.24,31.06,29,0
2012-03-14 13:00,1,0,1,1,27.06,31.06,27,15.0013
2012-03-14 14:00,1,0,1,1,28.7,31.82,23,22.0028
2012-03-14 15:00,1,0,1,1,28.7,31.82,24,0
2012-03-14 16:00,1,0,1,1,29.52,31.82,25,12.998
2012-03-14 17:00,1,0,1,1,28.7,31.82,28,6.0032
2012-03-14 18:00,1,0,1,1,28.7,31.82,32,0
2012-03-14 19:00,1,0,1,1,26.24,31.06,33,11.0014
2012-03-14 20:00,1,0,1,1,25.42,31.06,35,7.0015
2012-03-14 21:00,1,0,1,1,24.6,31.06,40,6.0032
2012-03-14 22:00,1,0,1,1,21.32,25,55,8.9981
2012-03-14 23:00,1,0,1,1,22.96,26.515,43,11.0014
2012-03-15 0:00,1,0,1,1,22.14,25.76,49,8.9981
2012-03-15 1:00,1,0,1,1,20.5,24.24,59,7.0015
2012-03-15 2:00,1,0,1,1,20.5,24.24,59,0
2012-03-15 3:00,1,0,1,1,20.5,24.24,63,0
2012-03-15 4:00,1,0,1,1,18.04,21.97,77,7.0015
2012-03-15 5:00,1,0,1,1,18.86,22.725,67,0
2012-03-15 6:00,1,0,1,1,18.04,21.97,72,6.0032
2012-03-15 7:00,1,0,1,1,18.04,21.97,72,6.0032
2012-03-15 8:00,1,0,1,1,18.04,21.97,77,7.0015
2012-03-15 9:00,1,0,1,1,19.68,23.485,77,6.0032
2012-03-15 10:00,1,0,1,1,21.32,25,68,7.0015
2012-03-15 11:00,1,0,1,1,22.96,26.515,60,8.9981
2012-03-15 12:00,1,0,1,2,25.42,31.06,50,8.9981
2012-03-15 13:00,1,0,1,2,27.06,31.06,41,6.0032
2012-03-15 14:00,1,0,1,2,29.52,32.575,30,7.0015
2012-03-15 15:00,1,0,1,1,29.52,32.575,32,15.0013
2012-03-15 16:00,1,0,1,1,29.52,32.575,37,26.0027
2012-03-15 17:00,1,0,1,1,28.7,31.82,39,16.9979
2012-03-15 18:00,1,0,1,1,27.06,31.06,44,19.0012
2012-03-15 19:00,1,0,1,2,26.24,31.06,50,12.998
2012-03-15 20:00,1,0,1,2,23.78,27.275,60,23.9994
2012-03-15 21:00,1,0,1,1,22.14,25.76,68,19.0012
2012-03-15 22:00,1,0,1,1,21.32,25,68,8.9981
2012-03-15 23:00,1,0,1,1,19.68,23.485,72,12.998
2012-03-16 0:00,1,0,1,1,18.04,21.97,77,16.9979
2012-03-16 1:00,1,0,1,2,17.22,21.21,82,22.0028
2012-03-16 2:00,1,0,1,2,17.22,21.21,82,12.998
2012-03-16 3:00,1,0,1,2,16.4,20.455,87,19.0012
2012-03-16 4:00,1,0,1,2,16.4,20.455,87,16.9979
2012-03-16 5:00,1,0,1,2,16.4,20.455,87,15.0013
2012-03-16 6:00,1,0,1,2,16.4,20.455,87,11.0014
2012-03-16 7:00,1,0,1,2,16.4,20.455,87,12.998
2012-03-16 8:00,1,0,1,2,16.4,20.455,87,15.0013
2012-03-16 9:00,1,0,1,2,17.22,21.21,82,0
2012-03-16 10:00,1,0,1,2,16.4,20.455,87,6.0032
2012-03-16 11:00,1,0,1,2,18.04,21.97,77,0
2012-03-16 12:00,1,0,1,2,18.04,21.97,82,8.9981
2012-03-16 13:00,1,0,1,2,18.86,22.725,77,6.0032
2012-03-16 14:00,1,0,1,2,19.68,23.485,72,0
2012-03-16 15:00,1,0,1,3,18.86,22.725,82,7.0015
2012-03-16 16:00,1,0,1,3,19.68,23.485,77,0
2012-03-16 17:00,1,0,1,3,19.68,23.485,82,6.0032
2012-03-16 18:00,1,0,1,3,19.68,23.485,82,6.0032
2012-03-16 19:00,1,0,1,2,18.86,22.725,88,0
2012-03-16 20:00,1,0,1,1,18.86,22.725,88,0
2012-03-16 21:00,1,0,1,2,18.04,21.97,94,0
2012-03-16 22:00,1,0,1,2,18.04,21.97,94,0
2012-03-16 23:00,1,0,1,2,18.04,21.97,94,0
2012-03-17 0:00,1,0,0,2,18.04,21.97,94,6.0032
2012-03-17 1:00,1,0,0,2,18.04,21.97,94,0
2012-03-17 2:00,1,0,0,2,18.04,21.97,88,0
2012-03-17 3:00,1,0,0,2,18.04,21.97,88,0
2012-03-17 4:00,1,0,0,2,17.22,21.21,94,0
2012-03-17 5:00,1,0,0,2,17.22,21.21,94,6.0032
2012-03-17 6:00,1,0,0,2,17.22,21.21,94,12.998
2012-03-17 7:00,1,0,0,2,16.4,20.455,100,8.9981
2012-03-17 8:00,1,0,0,2,17.22,21.21,94,7.0015
2012-03-17 9:00,1,0,0,2,18.04,21.97,88,6.0032
2012-03-17 10:00,1,0,0,2,20.5,24.24,77,6.0032
2012-03-17 11:00,1,0,0,2,21.32,25,77,8.9981
2012-03-17 12:00,1,0,0,1,22.96,26.515,68,11.0014
2012-03-17 13:00,1,0,0,1,24.6,30.305,60,7.0015
2012-03-17 14:00,1,0,0,1,25.42,31.06,53,6.0032
2012-03-17 15:00,1,0,0,1,26.24,31.06,53,8.9981
2012-03-17 16:00,1,0,0,1,26.24,31.06,50,0
2012-03-17 17:00,1,0,0,1,26.24,31.06,50,8.9981
2012-03-17 18:00,1,0,0,1,25.42,31.06,57,19.9995
2012-03-17 19:00,1,0,0,1,23.78,27.275,64,19.0012
2012-03-17 20:00,1,0,0,1,22.96,26.515,64,12.998
2012-03-17 21:00,1,0,0,1,22.14,25.76,68,11.0014
2012-03-17 22:00,1,0,0,1,22.14,25.76,68,0
2012-03-17 23:00,1,0,0,1,20.5,24.24,77,11.0014
2012-03-18 0:00,1,0,0,1,18.86,22.725,88,12.998
2012-03-18 1:00,1,0,0,1,18.86,22.725,82,8.9981
2012-03-18 2:00,1,0,0,2,18.86,22.725,82,7.0015
2012-03-18 3:00,1,0,0,2,18.04,21.97,88,8.9981
2012-03-18 4:00,1,0,0,2,17.22,21.21,94,11.0014
2012-03-18 5:00,1,0,0,2,16.4,20.455,94,7.0015
2012-03-18 6:00,1,0,0,2,16.4,20.455,94,7.0015
2012-03-18 7:00,1,0,0,3,17.22,21.21,88,11.0014
2012-03-18 8:00,1,0,0,2,17.22,21.21,88,7.0015
2012-03-18 9:00,1,0,0,2,17.22,21.21,88,6.0032
2012-03-18 10:00,1,0,0,2,17.22,21.21,88,7.0015
2012-03-18 11:00,1,0,0,2,18.04,21.97,82,11.0014
2012-03-18 12:00,1,0,0,2,18.04,21.97,88,8.9981
2012-03-18 13:00,1,0,0,2,18.86,22.725,82,11.0014
2012-03-18 14:00,1,0,0,2,20.5,24.24,77,6.0032
2012-03-18 15:00,1,0,0,1,22.14,25.76,68,6.0032
2012-03-18 16:00,1,0,0,1,22.14,25.76,73,6.0032
2012-03-18 17:00,1,0,0,1,22.96,26.515,64,6.0032
2012-03-18 18:00,1,0,0,1,22.96,26.515,64,11.0014
2012-03-18 19:00,1,0,0,1,22.96,26.515,64,11.0014
2012-03-18 20:00,1,0,0,1,21.32,25,77,8.9981
2012-03-18 21:00,1,0,0,1,21.32,25,72,6.0032
2012-03-18 22:00,1,0,0,1,20.5,24.24,77,7.0015
2012-03-18 23:00,1,0,0,1,19.68,23.485,82,11.0014
2012-03-19 0:00,1,0,1,1,19.68,23.485,82,7.0015
2012-03-19 1:00,1,0,1,1,18.86,22.725,88,7.0015
2012-03-19 2:00,1,0,1,1,18.86,22.725,88,11.0014
2012-03-19 3:00,1,0,1,1,18.86,22.725,88,6.0032
2012-03-19 4:00,1,0,1,1,18.04,21.97,94,0
2012-03-19 5:00,1,0,1,1,18.04,21.97,94,0
2012-03-19 6:00,1,0,1,1,18.86,22.725,88,8.9981
2012-03-19 7:00,1,0,1,1,18.86,22.725,88,12.998
2012-03-19 8:00,1,0,1,1,18.86,22.725,88,7.0015
2012-03-19 9:00,1,0,1,1,20.5,24.24,72,11.0014
2012-03-19 10:00,1,0,1,1,21.32,25,72,8.9981
